,0
7073,2336.2124
7074,1318.7197
7075,707.7482
7076,535.5079
7077,341.82187
7078,263.14328
7079,418.80716
7080,1230.9237
7081,1499.9144
7082,2284.9495
7083,2848.293
7084,3305.9841
7085,3679.6682
7086,3912.4617
7087,4193.592
7088,4170.034
7089,4296.5654
7090,4330.6084
7091,4242.619
7092,3517.3389
7093,2802.2239
7094,2412.612
7095,2355.3638
7096,1700.1385
7097,1151.9436
7098,502.7337
7099,412.61426
7100,245.12575
7101,310.33337
7102,736.6418
7103,2442.423
7104,2435.604
7105,4992.2896
7106,5001.2964
7107,5958.305
7108,5155.507
7109,4528.47
7110,4130.9746
7111,4167.651
7112,4210.8613
7113,4254.035
7114,4250.2705
7115,4432.6436
7116,4528.737
7117,4522.2134
7118,4516.039
7119,4533.912
7120,4520.6133
7121,4820.4097
7122,4847.9224
7123,5287.3955
7124,4948.8926
7125,5872.6772
7126,5910.948
7127,5475.3066
7128,5476.6123
7129,4093.2493
7130,4004.2737
7131,4009.23
7132,2640.1833
7133,2737.253
7134,2223.5942
7135,2261.0754
7136,2373.148
7137,2204.419
7138,2238.0596
7139,1790.0322
7140,1819.75
7141,1017.5107
7142,997.578
7143,472.67746
7144,316.58878
7145,205.68054
7146,398.0035
7147,851.6201
7148,2580.2473
7149,4981.908
7150,5544.0874
7151,5017.2197
7152,4540.6777
7153,4167.2197
7154,4360.0225
7155,4633.8203
7156,4676.4414
7157,4946.13
7158,5439.561
7159,6100.3057
7160,5644.4775
7161,4383.47
7162,3048.7793
7163,2696.8418
7164,2700.4846
7165,2254.3228
7166,1342.2559
7167,691.2511
7168,483.2681
7169,413.0711
7170,491.7595
7171,831.4637
7172,2604.6067
7173,5198.7065
7174,5716.144
7175,5342.4683
7176,4718.521
7177,4333.353
7178,4605.67
7179,4834.7627
7180,4834.667
7181,5158.261
7182,5519.2505
7183,6183.041
7184,5711.1494
7185,4370.92
7186,3184.3508
7187,2776.3167
7188,2537.4998
7189,1965.773
7190,1275.2896
7191,1240.3933
7192,571.1578
7193,604.26117
7194,444.53122
7195,314.6619
7196,369.12646
7197,806.54736
7198,2646.8984
7199,5173.2886
7200,5161.846
7201,5892.0317
7202,5891.179
7203,5372.5864
7204,5546.1914
7205,4752.2607
7206,4746.705
7207,4365.816
7208,4335.727
7209,4609.701
7210,4614.6426
7211,4899.7827
7212,4870.6997
7213,4859.63
7214,5175.7715
7215,5537.9043
7216,5567.771
7217,6160.965
7218,5687.406
7219,5697.1665
7220,4369.902
7221,4440.8574
7222,4379.152
7223,3156.212
7224,3156.0579
7225,3142.6223
7226,2777.2915
7227,2730.9763
7228,2685.8015
7229,2703.6235
7230,2692.662
7231,2277.0046
7232,2348.3438
7233,1443.3181
7234,1497.4923
7235,787.9582
7236,818.1078
7237,600.38794
7238,635.5783
7239,528.9216
7240,551.8025
7241,573.7833
7242,962.32916
7243,2654.6938
7244,5341.5894
7245,6025.75
7246,5510.7954
7247,5089.7837
7248,4712.844
7249,4948.6846
7250,5196.786
7251,5247.0386
7252,5566.8867
7253,5874.049
7254,6452.4526
7255,5923.361
7256,4750.6685
7257,3669.078
7258,3121.2175
7259,2965.19
7260,2638.2944
7261,1860.9797
7262,1134.544
7263,726.6917
7264,503.901
7265,357.22244
7266,397.03815
7267,754.72235
7268,1712.9695
7269,2432.197
7270,3302.182
7271,3711.895
7272,3761.3376
7273,4228.1714
7274,4433.525
7275,4550.098
7276,4387.203
7277,4514.8374
7278,4621.4126
7279,4520.976
7280,3895.8855
7281,3290.6821
7282,2828.2615
7283,2886.9744
7284,2895.181
7285,1963.0062
7286,1087.7457
7287,659.4062
7288,396.10748
7289,190.35272
7290,201.52438
7291,484.16696
7292,1009.08765
7293,1372.8883
7294,2184.4385
7295,2684.1086
7296,3037.7659
7297,3393.9407
7298,3736.2583
7299,3690.899
7300,3904.58
7301,3811.783
7302,3917.1128
7303,3941.1765
7304,3946.8408
7305,3131.7634
7306,2699.31
7307,2268.6597
7308,2164.0784
7309,1638.5865
7310,1031.0214
7311,380.43076
7312,188.37187
7313,116.94112
7314,138.57375
7315,650.60333
7316,2403.949
7317,4910.3037
7318,5644.678
7319,5061.791
7320,4519.6704
7321,4162.6465
7322,4229.6304
7323,4507.4614
7324,4518.853
7325,4946.8745
7326,5363.864
7327,6034.978
7328,5584.7305
7329,4216.985
7330,2957.2725
7331,2456.071
7332,2204.1208
7333,1770.1556
7334,973.105
7335,452.42264
7336,230.95744
7337,228.91183
7338,352.85657
7339,711.89075
7340,2430.5256
7341,4799.922
7342,5347.809
7343,4844.557
7344,4434.7837
7345,4082.7297
7346,4248.6743
7347,4559.6924
7348,4530.0845
7349,4850.6934
7350,5303.445
7351,5967.435
7352,5514.652
7353,4236.9424
7354,2986.8457
7355,2568.2312
7356,2504.8113
7357,2015.1042
7358,1128.3829
7359,627.7941
7360,489.0803
7361,217.35423
7362,220.44542
7363,375.09543
7364,765.4291
7365,804.5684
7366,2601.278
7367,2639.2295
7368,5296.3423
7369,5973.4673
7370,5485.3726
7371,4718.9004
7372,4393.205
7373,4584.0415
7374,4820.6665
7375,4830.7866
7376,5191.1885
7377,5612.106
7378,6259.532
7379,5841.3022
7380,4530.283
7381,3144.642
7382,2536.8564
7383,2714.4856
7384,2484.7246
7385,2509.6423
7386,1887.531
7387,1917.0901
7388,1248.6683
7389,635.44025
7390,421.00137
7391,421.0551
7392,429.35388
7393,901.52313
7394,2699.6907
7395,5219.258
7396,5994.596
7397,5356.3574
7398,4732.0303
7399,4364.7515
7400,4711.754
7401,4862.4375
7402,4850.7783
7403,5166.209
7404,5573.037
7405,6185.226
7406,5694.1226
7407,4442.4023
7408,3374.5933
7409,2900.4038
7410,2827.2615
7411,2372.2874
7412,1450.8898
7413,789.1409
7414,594.75586
7415,528.2972
7416,504.63055
7417,827.6701
7418,2472.7493
7419,5135.0205
7420,5818.7134
7421,5266.233
7422,4815.452
7423,4530.505
7424,4768.499
7425,5010.7603
7426,5051.981
7427,5355.135
7428,5680.192
7429,6168.921
7430,5568.41
7431,4385.269
7432,3278.1152
7433,2758.1506
7434,2709.6646
7435,2434.8093
7436,1630.1199
7437,1010.2665
7438,586.6816
7439,456.03696
7440,242.23834
7441,381.18762
7442,693.92126
7443,1663.9478
7444,2230.462
7445,3218.6372
7446,3229.2
7447,3182.2437
7448,3584.115
7449,3580.6086
7450,3603.406
7451,3648.3323
7452,4039.577
7453,4046.854
7454,4284.459
7455,4334.8867
7456,4266.775
7457,4348.6304
7458,4046.5596
7459,4245.6357
7460,4471.5264
7461,4485.1396
7462,4486.324
7463,4508.823
7464,4506.8823
7465,4342.0454
7466,4298.8057
7467,3664.577
7468,3178.232
7469,2580.325
7470,2690.017
7471,2718.1099
7472,2688.4956
7473,2733.9336
7474,1838.6499
7475,1847.5907
7476,1875.6082
7477,990.9724
7478,941.6668
7479,964.4208
7480,539.3365
7481,565.6352
7482,637.38556
7483,527.9716
7484,211.37355
7485,206.70079
7486,415.14334
7487,1228.328
7488,1424.4072
7489,2370.6753
7490,2756.3262
7491,3126.3013
7492,3464.5964
7493,3751.2246
7494,4112.012
7495,3977.4187
7496,4085.4482
7497,4046.336
7498,4014.556
7499,3195.5955
7500,2463.1846
7501,2172.4902
7502,2093.4495
7503,1576.0317
7504,965.18164
7505,370.72858
7506,146.54643
7507,114.69399
7508,169.7959
7509,604.8436
7510,2358.1423
7511,4935.221
7512,5682.045
7513,5207.379
7514,4681.952
7515,4194.147
7516,4307.369
7517,4573.1113
7518,4503.579
7519,4879.8438
7520,5288.505
7521,5363.891
7522,5966.916
7523,6009.167
7524,5552.8394
7525,4220.41
7526,2933.4226
7527,2452.7588
7528,2305.4673
7529,1881.9264
7530,1088.8627
7531,652.7226
7532,394.7348
7533,342.11484
7534,389.49524
7535,821.9001
7536,2602.0938
7537,5036.0884
7538,5656.1675
7539,5228.46
7540,4778.3
7541,4385.3223
7542,4716.4253
7543,4915.5127
7544,4848.9683
7545,5099.9814
7546,5582.17
7547,6263.713
7548,5763.828
7549,4476.641
7550,3165.473
7551,2818.2441
7552,2718.7532
7553,2098.3152
7554,1275.5328
7555,652.36725
7556,416.02524
7557,421.39474
7558,398.33618
7559,404.1469
7560,348.90005
7561,444.55148
7562,779.3053
7563,891.9886
7564,2561.5725
7565,2683.3745
7566,5117.8315
7567,6031.103
7568,6005.0024
7569,5478.2954
7570,5462.4033
7571,4930.711
7572,4919.4634
7573,4433.537
7574,4742.751
7575,4954.389
7576,4964.992
7577,5287.447
7578,5699.09
7579,6310.0557
7580,5906.826
7581,4547.3643
7582,3423.961
7583,2910.8013
7584,2708.3464
7585,2080.9429
7586,1331.877
7587,732.11316
7588,496.47043
7589,465.6294
7590,426.7544
7591,919.0717
7592,2717.758
7593,5363.934
7594,6158.408
7595,5599.3247
7596,4926.19
7597,4896.0527
7598,4441.0767
7599,4485.398
7600,4807.107
7601,5004.0166
7602,5103.775
7603,5396.6616
7604,5791.3193
7605,6413.5615
7606,5987.1626
7607,4641.2095
7608,3414.4185
7609,2969.914
7610,2876.755
7611,2466.8198
7612,1506.4779
7613,1517.2822
7614,716.0422
7615,471.97192
7616,427.01883
7617,465.33148
7618,964.5977
7619,2600.083
7620,5278.2085
7621,5955.3633
7622,5431.0415
7623,4941.7573
7624,4605.0815
7625,4884.7646
7626,5106.31
7627,5170.9785
7628,5462.0396
7629,5808.141
7630,6300.6523
7631,5808.124
7632,4650.611
7633,3549.844
7634,2999.9783
7635,2957.6997
7636,2672.3945
7637,1849.0898
7638,1096.8716
7639,619.34155
7640,481.05148
7641,313.66553
7642,371.462
7643,675.04724
7644,1681.2479
7645,2297.2139
7646,3229.3633
7647,3640.2283
7648,3696.0964
7649,4014.7646
7650,4353.4126
7651,4472.513
7652,4440.7393
7653,4419.917
7654,4465.9214
7655,4458.717
7656,3882.4878
7657,3179.7664
7658,2680.7202
7659,2863.4155
7660,2821.9275
7661,1998.9851
7662,1206.0465
7663,692.2361
7664,411.07574
7665,304.3785
7666,275.25137
7667,359.4465
7668,1184.619
7669,1578.282
7670,2044.7122
7671,2635.8562
7672,3005.211
7673,3496.197
7674,3865.3938
7675,4118.779
7676,4141.1934
7677,4210.249
7678,4115.687
7679,4105.3745
7680,3369.2158
7681,2858.5203
7682,2371.121
7683,2218.3103
7684,1715.9111
7685,1311.7091
7686,513.15015
7687,291.62585
7688,231.62239
7689,276.26358
7690,749.48016
7691,2518.2493
7692,4989.092
7693,5710.2427
7694,5070.294
7695,4535.1187
7696,4172.75
7697,4300.893
7698,4579.8843
7699,4590.87
7700,4904.334
7701,5369.625
7702,5953.8076
7703,5518.207
7704,4151.39
7705,2916.1611
7706,2449.4028
7707,2314.285
7708,1890.9021
7709,1099.0973
7710,680.13116
7711,468.93732
7712,380.60257
7713,406.93808
7714,861.8297
7715,2570.4185
7716,5006.4556
7717,5929.1143
7718,5250.458
7719,4801.3423
7720,4437.768
7721,4550.8833
7722,4946.4805
7723,4875.8896
7724,5234.7646
7725,5699.602
7726,6347.9087
7727,5871.528
7728,4550.7295
7729,3278.6375
7730,2859.2268
7731,2763.3318
7732,2276.0344
7733,1401.0591
7734,806.5028
7735,615.6086
7736,456.56012
7737,532.99457
7738,550.0638
7739,1044.5685
7740,1016.12134
7741,2865.858
7742,2865.862
7743,5413.3833
7744,5923.7876
7745,5956.045
7746,5645.694
7747,4953.307
7748,4592.9585
7749,4909.6567
7750,5189.6587
7751,5243.228
7752,5557.109
7753,5954.2456
7754,6623.0107
7755,6172.527
7756,4821.207
7757,3621.8
7758,3201.6592
7759,2992.02
7760,2572.7595
7761,1603.1154
7762,887.0137
7763,716.54425
7764,497.23233
7765,542.6975
7766,990.2608
7767,2849.2905
7768,5436.1553
7769,6095.724
7770,5594.987
7771,4981.531
7772,4661.8457
7773,4922.9233
7774,5193.5825
7775,5128.2427
7776,5446.0493
7777,5828.7456
7778,6403.9487
7779,5919.3223
7780,4611.6606
7781,3391.1475
7782,2939.688
7783,2832.9094
7784,2403.347
7785,1560.4714
7786,1619.878
7787,791.5811
7788,530.9439
7789,478.0912
7790,454.67484
7791,851.29535
7792,2522.717
7793,5102.9043
7794,6094.3623
7795,5393.567
7796,4824.731
7797,4456.077
7798,4765.4985
7799,5023.094
7800,5078.326
7801,5366.1562
7802,5761.055
7803,6248.8613
7804,5689.814
7805,4405.126
7806,3354.9143
7807,2838.3782
7808,2785.1685
7809,2552.5354
7810,1750.2898
7811,1108.1754
7812,709.5265
7813,454.52176
7814,289.80344
7815,384.65875
7816,703.14606
7817,1739.1014
7818,2298.1895
7819,3198.2502
7820,3188.573
7821,3678.5366
7822,3681.4678
7823,3691.7214
7824,4236.2183
7825,4368.987
7826,4590.218
7827,4603.1978
7828,4708.762
7829,4794.135
7830,4670.066
7831,4063.0168
7832,3299.2412
7833,2814.527
7834,2959.0947
7835,2967.7178
7836,2000.7107
7837,1235.7902
7838,603.81506
7839,545.07623
7840,355.42523
7841,249.60916
7842,393.06146
7843,1214.623
7844,1513.6681
7845,2203.4485
7846,2772.3308
7847,3089.0286
7848,3455.989
7849,3869.4836
7850,4252.8696
7851,4208.304
7852,4482.1113
7853,4458.845
7854,4328.768
7855,3625.6387
7856,3030.813
7857,2621.3218
7858,2356.5535
7859,1713.0403
7860,1033.5178
7861,911.0942
7862,93.999535
7863,-12.631067
7864,0.4786008
7865,466.45416
7866,2245.1567
7867,4793.3857
7868,5509.617
7869,4919.152
7870,4290.784
7871,4229.213
7872,4236.1206
7873,4245.48
7874,3805.9758
7875,3794.0632
7876,3979.213
7877,4013.468
7878,4455.7075
7879,4305.828
7880,4518.0254
7881,4526.0366
7882,4853.6
7883,4840.381
7884,4717.677
7885,5152.0303
7886,5160.5054
7887,5795.5674
7888,5773.426
7889,5277.315
7890,5456.203
7891,4100.1685
7892,4055.0457
7893,2816.1
7894,2730.487
7895,2222.4185
7896,2192.5786
7897,2049.174
7898,1888.8534
7899,1532.0481
7900,1508.1683
7901,765.97516
7902,262.74777
7903,265.48602
7904,129.08899
7905,103.3684
7906,113.02637
7907,120.25163
7908,635.44653
7909,626.51886
7910,2407.2605
7911,2402.6912
7912,4816.738
7913,4667.669
7914,5397.8
7915,5387.9634
7916,4946.2017
7917,4309.964
7918,4447.6323
7919,4064.4587
7920,4068.8748
7921,4057.4856
7922,4258.6074
7923,4252.333
7924,4559.9956
7925,4461.4443
7926,4776.3022
7927,5365.7124
7928,6062.259
7929,5538.205
7930,4233.242
7931,2954.386
7932,2499.5977
7933,2431.3093
7934,1901.9679
7935,1041.0149
7936,510.3928
7937,277.9454
7938,222.46582
7939,277.61755
7940,744.2856
7941,2530.7505
7942,5125.6484
7943,5647.904
7944,5364.57
7945,4643.6187
7946,4275.6343
7947,4525.124
7948,4770.495
7949,4770.56
7950,5243.2134
7951,5654.18
7952,6280.2524
7953,5856.566
7954,4518.6045
7955,3126.6501
7956,2679.9067
7957,2478.7134
7958,1842.528
7959,1126.8761
7960,490.07892
7961,257.6636
7962,217.12035
7963,259.97388
7964,734.11646
7965,2518.012
7966,5098.3433
7967,5848.5483
7968,5277.8813
7969,4634.5005
7970,4265.47
7971,4310.4727
7972,4609.9937
7973,4571.388
7974,4857.8
7975,5288.2266
7976,6235.535
7977,5692.247
7978,4404.1265
7979,3230.2146
7980,2681.269
7981,2777.4375
7982,2612.962
7983,2735.1648
7984,2280.9387
7985,2279.918
7986,1385.6239
7987,1376.7683
7988,1419.1334
7989,615.33875
7990,666.7246
7991,652.9335
7992,443.14566
7993,388.66193
7994,368.9569
7995,206.38686
7996,337.51337
7997,210.61522
7998,348.78162
7999,814.2282
8000,854.72705
8001,2512.4106
8002,2423.9573
8003,5131.9814
8004,5189.288
8005,5827.6763
8006,5830.1855
8007,5275.024
8008,4822.965
8009,4461.561
8010,4758.9834
8011,5035.544
8012,5085.963
8013,5411.5625
8014,5709.9136
8015,6226.566
8016,5702.834
8017,4583.114
8018,3418.628
8019,2981.6157
8020,2709.1016
8021,2417.9565
8022,1571.3048
8023,1570.5514
8024,997.31177
8025,942.3121
8026,493.28406
8027,516.2411
8028,385.22446
8029,343.43463
8030,326.1365
8031,169.12584
8032,98.70001
8033,159.28902
8034,146.58179
8035,153.94077
8036,457.19128
8037,469.60675
8038,484.01562
8039,1534.331
8040,1396.0903
8041,1445.5153
8042,2136.2122
8043,2101.5793
8044,2084.482
8045,2084.9966
8046,3063.845
8047,3017.523
8048,2985.664
8049,3122.9966
8050,3457.208
8051,3449.6467
8052,3361.7312
8053,3525.2573
8054,3510.5205
8055,4076.228
8056,4327.4917
8057,4347.827
8058,4610.9697
8059,4589.486
8060,4558.2783
8061,4469.0713
8062,4586.1777
8063,4616.294
8064,4566.7593
8065,4671.548
8066,4432.22
8067,4540.0605
8068,3923.0647
8069,3921.5312
8070,3335.259
8071,3334.243
8072,3322.9087
8073,2824.33
8074,2814.3484
8075,2834.5693
8076,2950.8032
8077,2936.9263
8078,2959.232
8079,2977.6177
8080,2074.3875
8081,2084.2214
8082,1219.369
8083,1233.1393
8084,608.82214
8085,587.40765
8086,440.73697
8087,466.81323
8088,457.9885
8089,217.80653
8090,212.2539
8091,167.53973
8092,145.90332
8093,403.69733
8094,1025.4338
8095,1526.9473
8096,2214.182
8097,2919.3135
8098,3159.858
8099,3461.0798
8100,3781.839
8101,4210.226
8102,4122.127
8103,4280.206
8104,4257.234
8105,4212.523
8106,3510.7017
8107,2997.7449
8108,2557.5706
8109,2404.2664
8110,1753.5022
8111,1092.281
8112,597.49963
8113,425.2168
8114,333.90854
8115,435.99716
8116,864.30945
8117,2613.8533
8118,5184.0796
8119,5966.772
8120,5338.9673
8121,4831.8677
8122,4401.514
8123,4557.1284
8124,4882.61
8125,4940.9395
8126,4988.3696
8127,5722.7197
8128,6340.0244
8129,5810.1973
8130,4495.728
8131,3235.5073
8132,2741.1694
8133,2511.8118
8134,2073.8877
8135,1267.0018
8136,746.287
8137,511.80243
8138,429.22577
8139,507.43427
8140,988.1344
8141,996.1765
8142,2685.117
8143,2698.727
8144,2708.8838
8145,5090.9053
8146,5098.677
8147,5836.3433
8148,5880.5454
8149,5329.8496
8150,5321.7676
8151,4911.782
8152,4843.0635
8153,4841.992
8154,4553.9155
8155,4521.288
8156,4786.686
8157,5173.943
8158,5092.3604
8159,5382.3916
8160,5858.8945
8161,6534.472
8162,6021.9893
8163,4729.7783
8164,3414.3975
8165,3024.7107
8166,2951.9429
8167,2409.0598
8168,1527.2401
8169,843.90564
8170,620.5172
8171,534.5047
8172,593.5574
8173,1024.9027
8174,2837.567
8175,5519.532
8176,5980.1543
8177,5642.9385
8178,4976.4727
8179,4644.9106
8180,4995.3345
8181,5240.657
8182,5213.485
8183,5503.827
8184,5896.283
8185,6591.6562
8186,6085.763
8187,4802.405
8188,3578.397
8189,3075.8809
8190,2900.5432
8191,2197.3887
8192,1527.3699
8193,912.53394
8194,674.9405
8195,579.89136
8196,603.19006
8197,1104.777
8198,2888.2363
8199,5524.7266
8200,6246.571
8201,5690.943
8202,5062.842
8203,4702.0454
8204,4977.0884
8205,5256.907
8206,5249.3574
8207,5588.54
8208,5985.1455
8209,6625.732
8210,6085.772
8211,4869.916
8212,3651.3362
8213,3126.1707
8214,3043.6284
8215,2589.495
8216,1728.3899
8217,919.0827
8218,710.91846
8219,543.64514
8220,690.4131
8221,999.9964
8222,1032.9779
8223,2654.9346
8224,2653.189
8225,5340.667
8226,5354.5947
8227,6042.399
8228,5398.1016
8229,5001.0894
8230,4635.671
8231,4940.5513
8232,5224.3115
8233,5283.6885
8234,5684.7197
8235,6030.8433
8236,6540.426
8237,5994.9204
8238,4826.945
8239,3698.4758
8240,3224.1738
8241,3162.488
8242,2722.505
8243,2010.9503
8244,1414.041
8245,899.24255
8246,689.92926
8247,582.3515
8248,588.4246
8249,916.5562
8250,2017.8126
8251,2699.8833
8252,3607.8574
8253,3981.1936
8254,4028.5752
8255,4511.03
8256,4724.5757
8257,4832.2925
8258,4787.0405
8259,4874.481
8260,4927.4287
8261,4774.9663
8262,4193.3696
8263,3577.172
8264,3078.512
8265,3174.074
8266,3229.1243
8267,2272.3518
8268,1422.6382
8269,878.0546
8270,654.83167
8271,457.38235
8272,409.9555
8273,391.52332
8274,567.1642
8275,1424.8246
8276,1423.947
8277,1372.3639
8278,1820.2719
8279,1784.5624
8280,2421.9924
8281,2358.1138
8282,2386.1685
8283,3000.9956
8284,3320.1965
8285,3373.5845
8286,3749.703
8287,3733.1206
8288,4079.619
8289,4037.3992
8290,4280.9224
8291,3965.1392
8292,4395.614
8293,4432.6606
8294,4341.64
8295,3656.6057
8296,3070.2341
8297,2644.74
8298,2430.2288
8299,1777.4252
8300,1189.1722
8301,1245.807
8302,590.1511
8303,563.1046
8304,333.4111
8305,338.19424
8306,203.80156
8307,220.02086
8308,298.2405
8309,294.40652
8310,288.52402
8311,789.57935
8312,2669.9956
8313,5153.0137
8314,5870.848
8315,4864.673
8316,4275.624
8317,3879.097
8318,4396.6255
8319,4401.591
8320,4523.9507
8321,4490.6675
8322,4602.711
8323,4401.5728
8324,4767.164
8325,4722.1724
8326,5120.4434
8327,5125.2266
8328,5545.9673
8329,5453.4854
8330,5442.6465
8331,5641.2695
8332,6030.977
8333,6063.1167
8334,4863.419
8335,5620.368
8336,3526.303
8337,4210.1787
8338,4202.0107
8339,2273.0396
8340,2946.137
8341,2015.2756
8342,2467.3845
8343,1867.8302
8344,2297.6895
8345,1434.9105
8346,1893.2184
8347,1112.6481
8348,1121.5933
8349,640.3947
8350,659.32495
8351,438.51505
8352,444.08218
8353,356.49133
8354,367.08694
8355,463.46396
8356,443.3518
8357,897.3639
8358,913.87823
8359,2675.4646
8360,2683.1558
8361,5140.784
8362,5153.1724
8363,5997.4673
8364,5758.706
8365,5238.429
8366,5264.0513
8367,4818.6304
8368,4414.723
8369,4614.139
8370,4613.8594
8371,4613.645
8372,4955.8535
8373,4829.985
8374,5267.9844
8375,5692.226
8376,6336.4624
8377,5865.4116
8378,4594.327
8379,3349.1838
8380,2956.4316
8381,2867.3716
8382,2333.693
8383,1478.1897
8384,828.54126
8385,651.66785
8386,468.75272
8387,508.0602
8388,943.5308
8389,998.6814
8390,2748.5266
8391,5379.458
8392,5929.8853
8393,5557.4297
8394,4865.594
8395,4612.0454
8396,4901.6133
8397,5097.0063
8398,5094.271
8399,5416.827
8400,5870.2915
8401,6471.2764
8402,6032.0166
8403,4724.2593
8404,3506.8677
8405,3070.0728
8406,2892.064
8407,2243.6372
8408,1513.7882
8409,966.89044
8410,715.6861
8411,681.3374
8412,696.4748
8413,1138.413
8414,2924.02
8415,5530.559
8416,6298.2896
8417,5714.5576
8418,5116.9263
8419,4729.416
8420,5046.0938
8421,5291.9766
8422,5263.1006
8423,5598.3726
8424,5973.3774
8425,6596.1094
8426,6164.883
8427,4842.672
8428,3658.001
8429,3183.6936
8430,3080.633
8431,2567.8364
8432,1672.9075
8433,811.8855
8434,583.87274
8435,513.99286
8436,540.83716
8437,1037.5822
8438,2670.5815
8439,5314.1875
8440,6056.6523
8441,5431.6914
8442,5449.5303
8443,5064.442
8444,4679.762
8445,4611.613
8446,5062.737
8447,5260.1963
8448,5319.282
8449,5602.039
8450,5957.528
8451,6486.902
8452,5995.882
8453,4810.811
8454,3658.6814
8455,3107.8064
8456,3074.3923
8457,2779.3909
8458,1997.7021
8459,1221.9718
8460,769.8488
8461,345.46695
8462,380.12314
8463,688.4701
8464,1774.1154
8465,2451.321
8466,3299.188
8467,3691.5618
8468,3671.7358
8469,4210.68
8470,4464.735
8471,4684.047
8472,4522.4272
8473,4713.493
8474,4764.26
8475,4605.8755
8476,3995.226
8477,3363.964
8478,2840.971
8479,3001.4646
8480,3032.845
8481,2156.0376
8482,1372.0436
8483,1342.87
8484,865.2138
8485,830.6499
8486,424.61874
8487,435.50223
8488,386.09845
8489,370.34927
8490,414.4653
8491,309.93216
8492,448.08704
8493,460.72192
8494,441.01
8495,1291.056
8496,1237.8821
8497,1215.822
8498,1654.129
8499,1794.642
8500,1695.247
8501,2242.9404
8502,2275.6897
8503,2870.9749
8504,3229.6277
8505,3604.6077
8506,4017.863
8507,4004.705
8508,4168.7324
8509,4174.882
8510,4288.7163
8511,4278.1646
8512,4274.048
8513,4155.416
8514,3467.9155
8515,2845.9585
8516,2925.5352
8517,2524.885
8518,2495.5427
8519,2335.6272
8520,1924.6847
8521,1163.1573
8522,629.6959
8523,415.30783
8524,333.88486
8525,393.08875
8526,847.71765
8527,2599.0547
8528,5202.549
8529,5947.5103
8530,5309.809
8531,4746.2563
8532,4357.616
8533,4505.1333
8534,4826.917
8535,4838.7017
8536,5220.685
8537,5650.3794
8538,6278.884
8539,5795.5044
8540,4461.471
8541,3188.5112
8542,2644.369
8543,2453.1824
8544,2097.1543
8545,1305.424
8546,816.6876
8547,601.0594
8548,514.3976
8549,559.21265
8550,1031.1113
8551,2788.799
8552,5229.536
8553,5884.5474
8554,5320.5664
8555,4911.879
8556,4535.2334
8557,4742.2793
8558,5027.5347
8559,4974.7485
8560,5211.8574
8561,5674.0063
8562,6400.0264
8563,5996.2173
8564,4699.999
8565,3416.582
8566,2934.919
8567,2823.2498
8568,2349.783
8569,1509.9255
8570,779.5957
8571,592.3566
8572,502.02136
8573,579.0774
8574,1047.921
8575,2796.7654
8576,5435.5234
8577,5995.4956
8578,5620.015
8579,4928.367
8580,4566.3145
8581,4868.1396
8582,5184.385
8583,5111.144
8584,5446.604
8585,5872.525
8586,6515.61
8587,6073.956
8588,4740.1157
8589,3589.5874
8590,3138.9958
8591,2921.0762
8592,2168.0984
8593,1491.1628
8594,865.69574
8595,630.6143
8596,542.2903
8597,1036.5404
8598,2813.2844
8599,5501.835
8600,6195.108
8601,5621.2944
8602,5023.4033
8603,4635.3086
8604,4907.483
8605,5168.374
8606,5119.546
8607,5466.6323
8608,5911.9873
8609,6534.7075
8610,6039.1006
8611,4779.246
8612,3623.4343
8613,3059.6467
8614,2979.7373
8615,2534.231
8616,1676.3683
8617,857.17255
8618,602.16003
8619,596.79254
8620,1000.4695
8621,2685.4895
8622,5370.331
8623,5915.719
8624,5413.098
8625,4994.9146
8626,4627.2417
8627,5000.441
8628,5187.7183
8629,5238.48
8630,5571.588
8631,5931.5347
8632,6483.295
8633,5979.2417
8634,4811.2646
8635,3695.9207
8636,3147.4282
8637,3048.5576
8638,2748.58
8639,1941.3479
8640,1247.8706
8641,775.5812
8642,576.9783
8643,460.96237
8644,451.66858
8645,766.0251
8646,1858.278
8647,2553.486
8648,3425.9294
8649,3865.1265
8650,3906.8225
8651,4400.476
8652,4667.1787
8653,4750.952
8654,4700.575
8655,4790.182
8656,4818.585
8657,4663.6875
8658,4066.0486
8659,3463.341
8660,3045.0842
8661,3086.9185
8662,3066.6057
8663,2175.663
8664,1291.6161
8665,792.1521
8666,595.0393
8667,387.38718
8668,345.40884
8669,478.6985
8670,1259.7823
8671,1679.8953
8672,2317.554
8673,2882.4133
8674,3276.6348
8675,3746.557
8676,3993.1719
8677,4280.8857
8678,4299.8633
8679,4407.5664
8680,4470.6353
8681,4364.843
8682,3677.7148
8683,3061.6055
8684,2641.9128
8685,2388.6733
8686,1786.7185
8687,1213.8085
8688,669.2586
8689,374.90424
8690,285.77225
8691,369.98453
8692,841.2503
8693,2530.817
8694,5133.8896
8695,5906.3086
8696,5331.226
8697,4724.124
8698,4319.197
8699,4534.5195
8700,4839.6895
8701,4750.7783
8702,5119.079
8703,5565.42
8704,6176.176
8705,5708.7563
8706,4286.8896
8707,3108.5405
8708,2731.44
8709,2497.2883
8710,1949.3285
8711,1189.438
8712,678.646
8713,469.19287
8714,390.2278
8715,457.48495
8716,884.3686
8717,2677.0332
8718,5087.07
8719,5727.144
8720,5217.9473
8721,4741.417
